name,description,url,rating,latitude,longitude
Hôtel Terminus,"Situé à Grenoble, l'Hôtel Terminus se trouve en face des gares routière et SNCF. Il propose des chambres climatisées et insonorisées avec télévision par satellite et connexion Wi-Fi gratuite.

L'Hôtel Terminus Hotel propose une réception ouverte 24h/24 et un service de change.

Le Terminus se trouve à 5 minutes du World Trade Centre et à 1 km de l'autoroute A48, qui vous permettra de rejoindre facilement Lyon et Genève.

Vous pourrez profiter des services de location de vélos et de voitures de l'hôtel pour explorer Grenoble et la région Rhône-Alpes.",https://www.booking.com/hotel/fr/hotelterminus.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9ncmVub2JsZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKgzObFBsACAdICJDYzYWZkMzVjLTc1OGItNDA2Mi1hOGY2LWY1NWU0MDFlYTI0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=27a367d07d6d0084&srepoch=1756997153&from=searchresults,"Avec une note de 8,7",45.1910782561633,5.715598315000534
Au coin du Volcan - Hypercentre,"L’hébergement Au coin du Volcan - Hypercentre vous accueille au Havre, à respectivement 1,2 km, quelques pas et 400 mètres de ces lieux d’intérêt : Plage du Havre, Le Volcan et Église Saint-Joseph du Havre. Il comprend un balcon et une connexion Wi-Fi gratuite. Cet appartement est à respectivement 400 mètres et 1 km de : Appartement témoin Perret et Église Saint-Michel.

Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une baignoire ou une douche et un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 24 km et 24 km de ces lieux d’intérêt : Musée d'ethnographie et d'art populaire et Vieux port de Honfleur.",https://www.booking.com/hotel/fr/au-coin-du-volcan-hypercentre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,0",49.4893559,0.10670879999999999
Premiere Classe Le Havre Centre-LES DOCKS,,https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 7,9",,
Birgit Hôtel Le Havre Centre,"Bienvenue à Birgit !

Pour visiter Le Havre, rien de mieux que de séjourner dans cet hôtel de 86 chambres entièrement rénové en 2022. Profitez de l'ambiance conviviale entourée d'objets anciens et de souvenirs de voyage.

Situé à proximité du centre-ville, de la gare et des transports en commun, vous pourrez rejoindre la plage et l'esplanade du Havre en 10 minutes.

Séjournez dans des chambres confortables et design, adaptées aux couples, aux familles, aux amis et aux voyageurs d'affaires.
Savourez le petit déjeuner concocté avec amour à partir de produits sains et locaux. Prenez le temps de déguster une des boissons locales dans le bar.

L'hôtel B!rgit Le Havre est la base idéale pour vos déplacements en famille ou entre amis et sera parfait pour une pause lors d'un déplacement professionnel.",https://www.booking.com/hotel/fr/kyriadlehavrecentre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,4",49.49308920830414,0.13096153736114502
LA PARENTHÈSE HAVRAISE - Parking privé Plein centre & Très calme,"L’hébergement 3 étoiles LA PARENTHÈSE HAVRAISE - Parking privé Plein centre & Très calme vous accueille au Havre, dans la région Haute-Normandie. Il propose une connexion Wi-Fi gratuite. Cet hébergement est installé à 1,3 km de : Plage du Havre. Il comprend un jardin et un parking privé gratuit.

Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Église Saint-Michel, Appartement témoin Perret et Le Volcan. L'aéroport le plus proche (Aéroport de Deauville - Normandie) est à 38 km.",https://www.booking.com/hotel/fr/la-parenthese-havraise-le-havre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 9,0",49.496836,0.1068932
Best Western Plus Le Havre Centre Gare,,https://www.booking.com/hotel/fr/hotelterminuslehavre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,3",,
"""L'amarrage"" 2 chambres Perret Pleine Vue Mer","Situé au Havre, l’hébergement ""L'amarrage"" 2 chambres Perret Pleine Vue Mer offre une vue sur la mer. Il propose un casino et une connexion Wi-Fi gratuite. Cet hébergement est installé à 1,9 km de : Plage du Havre. Il comprend un service de prêt de vélos et un parking privé gratuit.

Cet appartement comporte 2 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche, un sèche-cheveux et un lave-linge. Des serviettes et du linge de lit sont mis à votre disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Le Volcan, Église Saint-Joseph du Havre et Appartement témoin Perret. L'aéroport le plus proche (Aéroport de Deauville - Normandie) est à 37 km.",https://www.booking.com/hotel/fr/appart-perret-vue-panoramique-mer-port-et-catene.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 9,5",49.486642,0.11122059999999999
Hotel de Charme La Bonne Adresse - Logis hotels,,https://www.booking.com/hotel/fr/des-phares.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,4",,
Aparthotel Adagio Access Le Havre Les Docks,"L'Aparthotel Adagio Access Le Havre Les Docks vous accueille au Havre, à 100 mètres du centre commercial Docks Vauban et à 3 km du centre-ville. Il propose des chambres et des appartements, dotés d'une connexion Wi-Fi gratuite et desservis par un ascenseur.

Chaque hébergement inclut un bureau et une salle d'eau privative.

Les logements sont tous équipés d'une cuisine avec micro-ondes et réfrigérateur. Le petit-déjeuner vous sera servi tous les jours dans le salon commun, et les enfants de 4 à 11 ans en bénéficieront à un tarif réduit. Vous trouverez également plusieurs bars et restaurants à 200 mètres de l'établissement.

Pourvu d'un parking privé sur place, l'Aparthôtel Adagio Access Le Havre Les Docks est situé à 1,3 km de la gare du Havre.",https://www.booking.com/hotel/fr/adagio-access-le-havre-les-docks.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,7",49.48741929210898,0.1315112120937556
Fibre - Le Haussmann LH - B'PAM,"L’hébergement Fibre - Le Haussmann LH - B'PAM vous accueille au Havre, à 1,9 km de ce lieu d’intérêt : Plage du Havre. Il comprend une plage privée, une connexion Wi-Fi gratuite et une réception ouverte 24h/24. Cet appartement est à respectivement 1,7 km et 23 km de : Église Saint-Joseph du Havre et Musée d'ethnographie et d'art populaire.

Cet appartement se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Église Saint-Michel, Le Volcan et Appartement témoin Perret.",https://www.booking.com/hotel/fr/fibre-le-haussmann-lh-b-pam.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 7,9",49.4936253,0.1179744
Best Western ARThotel,,https://www.booking.com/hotel/fr/art.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 7,9",,
"The Originals Boutique, Hôtel d'Angleterre, Le Havre, centre, plage","Le Boutique Hotel d’Angleterre Le Havre se trouve dans le centre-ville du Havre, à seulement 100 mètres de la mer, à côté du musée Malraux. Vous profiterez d’une connexion Wi-Fi gratuite dans l’ensemble des locaux.

Les chambres du The Originals Boutique, Hôtel d'Angleterre, Le Havre, centre, plage disposent d'une télévision par satellite à écran plat et d'une salle de bains privative. Un petit-déjeuner buffet vous sera servi chaque matin.

Vous pourrez vous garer en face de l'hôtel. Le stationnement est gratuit la nuit, le dimanche et les jours fériés.

Le The Originals Boutique, Hôtel d'Angleterre, Le Havre, centre, plage est installé à 30 minutes de route de Honfleur et d'Étretat. Deauville et Trouville sont accessibles à 40 km.",https://www.booking.com/hotel/fr/comfort-d-angleterre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 7,5",49.4940491518633,0.0993664562702179
All Suites Appart Hôtel - Le Havre Centre - Les docks,"Situé au Havre, l’établissement All Suites Appart Hôtel - Le Havre Centre - Les docks possède une connexion Wi-Fi gratuite, un salon commun, une terrasse et un bar. Un parking privé est disponible moyennant des frais supplémentaires.

Tous les hébergements disposent d’une télévision à écran plat par câble, d’une salle de bains privative, ainsi que d’une cuisine entièrement équipée comprenant un réfrigérateur.

L’établissement All Suites Appart Hôtel - Le Havre Centre - Les docks sert un petit-déjeuner buffet ou continental.

Cet établissement 3 étoiles dispose d’un sauna.

Vous séjournerez à proximité de ces lieux d’intérêt : Le Volcan, Église Saint-Michel et Appartement témoin Perret.",https://www.booking.com/hotel/fr/all-suites-appart-le-havre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,5",49.488691,0.12592899999999999
Appart Hotel Odalys City Le Havre Centre,"Proposant un salon commun et connexion Wi-Fi gratuite, l’établissement Appart Hotel Odalys City Le Havre Centre bénéficie d’un emplacement stratégique au Havre, à proximité de ces lieux d’intérêt : Le Volcan, Église Saint-Michel et Église Saint-Joseph du Havre.

Les hébergements comprennent la climatisation et une télévision à écran plat. Vous bénéficierez d’une kitchenette entièrement équipée avec un coin repas, ainsi que d’une salle de bains privative comportant une douche et un sèche-cheveux. Un réfrigérateur, un lave-vaisselle et un micro-ondes sont également à votre disposition, de même qu’une bouilloire.

Un petit-déjeuner buffet est servi sur place.

Vous séjournerez à respectivement 2,4 km et 1,3 km de ces lieux d’intérêt : Plage du Havre et Appartement témoin Perret. L'aéroport le plus proche (Aéroport de Deauville - Normandie) est à 37 km.",https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-gare.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,5",49.491908082817,0.123161788885
Le Boudoir de Fanny - Sauna/Balnéo/ciné/Hamacs,,https://www.booking.com/hotel/fr/le-boudoir-de-fanny-sauna-balneo-cine-hamacs.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,9",,
Appart Hotel Odalys City Le Havre Centre Les Docks,"L’établissement Appart Hotel Odalys City Le Havre Centre Les Docks se trouve au Havre, à respectivement 2,9 km et 2,4 km de ces lieux d’intérêt : Plage du Havre et Église Saint-Joseph du Havre. Une connexion Wi-Fi gratuite est fournie dans tout l’établissement et un parking privé est disponible sur place.

Chaque hébergement est pourvu d'une télévision à écran plat ainsi que d'une salle de bains privative avec une douche et un sèche-cheveux. La kitchenette comprend un réfrigérateur, un lave-vaisselle et un micro-ondes.

Un petit-déjeuner buffet est servi sur place.

Vous séjournerez à proximité de ces lieux d’intérêt : Le Volcan, Église Saint-Michel et Appartement témoin Perret.",https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-les-docks.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,5",49.4925039,0.129779
"Hôtel Richelieu, Le Havre Centre-Ville, Perret","L'Hôtel Richelieu, Le Havre Centre-Ville, Perret est situé au cœur du Havre, entre l'hôtel de ville et la cathédrale, à seulement 10 minutes à pied de la plage. La ville de Honfleur est accessible à 24 km. Toutes les chambres sont situées aux étages supérieurs. Elles disposent d'une connexion Wi-Fi haut débit gratuite, d'une télévision avec les chaînes nationales et d'une salle de bains privative.

Le petit-déjeuner est servi tous les jours dans la salle à manger du Richelieu. L'hôtel propose également des journaux gratuits.

Le port ferry se trouve à seulement 500 mètres. L'hôtel est proche de plusieurs restaurants, théâtres et cinémas. Deauville est accessible à 44 km.",https://www.booking.com/hotel/fr/le-richelieu-le-havre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,4",49.48881104581307,0.10760217905044556
Résidence GABRIELLE,,https://www.booking.com/hotel/fr/residence-gabrielle-le-havre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,7",,
Nomad Hotel le Havre Centre Gare,,https://www.booking.com/hotel/fr/nomad-le-havre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,5",,
Hôtel Carmin,"L'Hôtel Carmin est situé dans le centre-ville du Havre, à 700 mètres de la plage HAVRE. Il propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite.

Les chambres du Carmin sont équipées d'un téléphone et d'une télévision à écran plat. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche.

Un petit-déjeuner est servi sur place moyennant des frais supplémentaires et sur réservation préalable.

Plusieurs sites d'intérêt du Havre se trouvent à proximité du Carmin Hotel, notamment la cathédrale Saint-Joseph et l'hôtel de ville. Vous trouverez également un certain nombre de restaurants à quelques pas.",https://www.booking.com/hotel/fr/carmin.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9sZSBoYXZyZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKCzObFBsACAdICJGU2OTc5ODY2LTM1OTgtNDM1Ni05MjhjLWVkY2FjYjA1NThiONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c82667c175140564&srepoch=1756997124&from=searchresults,"Avec une note de 8,3",49.49493852015591,0.10553956031799316
